search_no,search_term,name_playlist,link_playlist,mood_mapping,playlist_no
1,Rock Revival songs,Best revive songs (Rock Version),https://www.youtube.com/watch?v=3EscE6cY_qo&list=PLwwrHGoa46OPZQobtCPUlVNZ2mZTGHwt-,Rock Revival: rebellion : conformity,1
1,Rock Revival songs,Love song rock version,https://www.youtube.com/watch?v=OIkTbWCww5E&list=PLijkpsTI8Qd1lBdQu9ijhNqUKsGQtu5nJ,Rock Revival: rebellion : conformity,2
1,Rock Revival songs,Garage Rock Revival,https://www.youtube.com/watch?v=TOypSnKFHrE&list=PLhuOfWAQ8ocgcEQUtPxvacdUiuRypVrT0,Rock Revival: rebellion : conformity,3
1,Rock Revival songs,70's SOFT ROCK CLASSICS (for late nights & rainy days) cool collection of 70's singers and songwriters and classic love songs; the favorites,https://www.youtube.com/watch?v=hQB5qpxcixc&list=PLeXE5DUbWBqVKwNqJrX9ITPAEW_RC736H,Rock Revival: rebellion : conformity,4
1,Rock Revival songs,Best Christian Rock Songs of All Time - Christian Rock Music Playlist,https://www.youtube.com/watch?v=Qzw6A2WC5Qo&list=PLPcy1koaVSJRKAOUoeMSIMm8cb6FBIQlQ,Rock Revival: rebellion : conformity,5
1,Rock Revival songs,Classic Rock Playlist | Best Classic Rock Songs,https://www.youtube.com/watch?v=PqccEpqvwPY&list=PLmXxqSJJq-yUF3jbzjF_pa--kuBuMlyQQ,Rock Revival: rebellion : conformity,6
1,Rock Revival songs,Garage rock revival (2000's),https://www.youtube.com/watch?v=tuK6n2Lkza0&list=PLje6acQZasTfPPX3eOkuIH3kVIuPtFtzc,Rock Revival: rebellion : conformity,7
1,Rock Revival songs,Alternative Rock 2024 - New Rock Songs - New Alternative Music 2024,https://www.youtube.com/watch?v=pETz4IMmeDU&list=PLOHoVaTp8R7dxy9puoQHF6MBX2LH4OqmE,Rock Revival: rebellion : conformity,8
1,Rock Revival songs,Anatolian Rock Revival Project (ARRP),https://www.youtube.com/watch?v=YdfiMmHWYTQ&list=PLAMh_0Y3otNl57oy30BljhCJ2SOxnagD9,Rock Revival: rebellion : conformity,9
1,Rock Revival songs,Garage rock revival and garage punk - Super cool tracks from the 70s to the present,https://www.youtube.com/watch?v=cV4KMNITVuI&list=PLcMA0qDyE2Js4AjirwNojh8RfcPoJKQ7N,Rock Revival: rebellion : conformity,10
1,Rock Revival songs,Gaither Homecoming – Revival,https://www.youtube.com/watch?v=R9gEo0_Abc4&list=PLrQ_9CjH0M3AQm_izrWBXmcFdVMf7KsdX,Rock Revival: rebellion : conformity,11
1,Rock Revival songs,Best Indie Rock Songs/ Alternative Playlist (Alt Indie Music Bands & Artists),https://www.youtube.com/watch?v=b8-tXG8KrWs&list=PLOhV0FrFphUfHqxfhIBju7zu_2CTqG01F,Rock Revival: rebellion : conformity,12
1,Rock Revival songs,"Indie Rock, Post Punk Revival & Garage",https://www.youtube.com/watch?v=gAL-1o7-bKc&list=PLoer3T2l75_5oAu_KqIpDFolxowJ0Ilj5,Rock Revival: rebellion : conformity,13
1,Rock Revival songs,100 best rock songs of the 70s,https://www.youtube.com/watch?v=0brHGJ6xqbk&list=PLhMWvTmAOsc4VnHR_WJ1YbsPiMpETfrWA,Rock Revival: rebellion : conformity,14
1,Rock Revival songs,Acoustic Punk Rock,https://www.youtube.com/watch?v=EIKa_U1KbOU&list=PLC7592470758EC9F1,Rock Revival: rebellion : conformity,15
2,R&B Rejuvenation songs,Daytime R&B Rejuvenation,https://www.youtube.com/watch?v=UOvettURSD0&list=PLCPPKbLTzlYdBNFT-e618BVzQ1UoMmwyK,R&B Rejuvenation: sensuality : inhibition,1
2,R&B Rejuvenation songs,Best of Maze featuring frankie beverly,https://www.youtube.com/watch?v=XGJXN4vEdXc&list=PLTDlXL6OqRtM9_87oHjOqx9YukcK93b4A,R&B Rejuvenation: sensuality : inhibition,2
2,R&B Rejuvenation songs,"The Meters (1969, Funk)",https://www.youtube.com/watch?v=jEA4FiYZWaM&list=PLNitVGYNCIxFQNEPMx4hGML8lTD6MupTL,R&B Rejuvenation: sensuality : inhibition,3
2,R&B Rejuvenation songs,Slow songs,https://www.youtube.com/watch?v=YMFzfLw_xFA&list=PLYVWZ3bwofzCYG24urNype7SbxsIbFQ6D,R&B Rejuvenation: sensuality : inhibition,4
2,R&B Rejuvenation songs,The Meters - Fire On The Bayou (1975 - Full Album),https://www.youtube.com/watch?v=7w1vnusisdc&list=PLG90bqQHEOLhPhwiZx95bWz6ZVDs8fcqn,R&B Rejuvenation: sensuality : inhibition,5
2,R&B Rejuvenation songs,music black 1965-1974,https://www.youtube.com/watch?v=QH3Fx41Jpl4&list=PLcxxOsJhDWwvVXzjPAG3CYQyCMP2BOoWt,R&B Rejuvenation: sensuality : inhibition,6
2,R&B Rejuvenation songs,Andy Kim (Capital Album) - Andy Kim,https://www.youtube.com/watch?v=lUdVBT6N1Og&list=PLSGVVEAakzy6UGsbNUw8CVKp6zmsF2oPw,R&B Rejuvenation: sensuality : inhibition,7
2,R&B Rejuvenation songs,Rbandsoul,https://www.youtube.com/watch?v=iB5Jhgu261Q&list=PLFbRRoE4UUmvWhOY-qXcJ2pViH6FXV10m,R&B Rejuvenation: sensuality : inhibition,8
2,R&B Rejuvenation songs,"You Don’t Love Me- Josh Golden Lyric Video, Aleksa Safiya ""Kreepin Through The Streetz "" Freestyle",https://www.youtube.com/watch?v=kCF_upeUtDE&list=PL2R-c6ik6c7XxV7hJg8lrRzhr8R-AR2yU,R&B Rejuvenation: sensuality : inhibition,9
2,R&B Rejuvenation songs,Chill out - RnB Music Mix,https://www.youtube.com/watch?v=6ha1RvgmICo&list=PLOmGZTkohcWpsXov9R9X9FXv2sMqWONfU,R&B Rejuvenation: sensuality : inhibition,10
2,R&B Rejuvenation songs,funk,https://www.youtube.com/watch?v=SaxrkEc2eQ0&list=PLp9yAZ5tBg5uvSocgqaZMuUq7iI8M6l_W,R&B Rejuvenation: sensuality : inhibition,11
2,R&B Rejuvenation songs,Soul // R&B // Blues // New Wave Hip Hop // Reggae,https://www.youtube.com/watch?v=rK3CGdyJBrI&list=PLf8qbXhbXD3TgOp5rRYLme4KiXZAf6vjP,R&B Rejuvenation: sensuality : inhibition,12
2,R&B Rejuvenation songs,Jazz - soul - gospel - r&b,https://www.youtube.com/watch?v=ONDr4zau53c&list=PL52Ufc1AAu-n73fivZ2y8BmpPTOm4fDtj,R&B Rejuvenation: sensuality : inhibition,13
2,R&B Rejuvenation songs,R&B,https://www.youtube.com/watch?v=IvmqYZr0RFo&list=PL91SMNWS4CXLKW16dAdqLsdPdAtx9Dt8G,R&B Rejuvenation: sensuality : inhibition,14
2,R&B Rejuvenation songs,Rejuvenate🤔😏💪,https://www.youtube.com/watch?v=dtd_kiAbdKw&list=PLbNOPbSAM5MHq9bSNPuXW-guywVFjvOxr,R&B Rejuvenation: sensuality : inhibition,15
3,Indie Introspection songs,Underrated Indian Indie,https://www.youtube.com/watch?v=mb80yhETaD8&list=PLw9jPysgrp6n0-1VC05Eu7nQWxm4Oej4Y,Indie Introspection: authenticity : superficiality,1
3,Indie Introspection songs,Indie Introspection,https://www.youtube.com/watch?v=q1MmYVcDyMs&list=PLjARPzW_2pP1b67dpSFmDGCoO-6j3z6Kr,Indie Introspection: authenticity : superficiality,2
3,Indie Introspection songs,Best Indie Rock Songs/ Alternative Playlist (Alt Indie Music Bands & Artists),https://www.youtube.com/watch?v=b8-tXG8KrWs&list=PLOhV0FrFphUfHqxfhIBju7zu_2CTqG01F,Indie Introspection: authenticity : superficiality,3
3,Indie Introspection songs,The Ultimate 2000's Indie Music Playlist,https://www.youtube.com/watch?v=Oextk-If8HQ&list=PL4BrNFx1j7E7BDa131cA8Aax0QtfDbWeS,Indie Introspection: authenticity : superficiality,4
3,Indie Introspection songs,✟ 2021 INDiE CHRISTIAN ✟,https://www.youtube.com/watch?v=zE7nLn8cArg&list=PLIZhYY7tltpBIHY-zI2by1TT6UwJV_eV5,Indie Introspection: authenticity : superficiality,5
3,Indie Introspection songs,Best Chill Indie Songs: Top Indie & Alternative Indie Music (Playlist Updated in 2024),https://www.youtube.com/watch?v=fJLQCf4mFP0&list=PLo3pNg0eiPc9QucHWnf-msi4iZZksjwP5,Indie Introspection: authenticity : superficiality,6
3,Indie Introspection songs,Indie Classics 90's,https://www.youtube.com/watch?v=CZXLLMbJdZ4&list=PL2nPCK4RrcW1XFD2foHM244jVSqVqulae,Indie Introspection: authenticity : superficiality,7
3,Indie Introspection songs,Alternative Electronic Music Playlist,https://www.youtube.com/watch?v=6c-RbGZBnBI&list=PLqANyMD8Lw9ADWpksrSqkSZfJfMbAXpQh,Indie Introspection: authenticity : superficiality,8
3,Indie Introspection songs,Best Indie Songs of 2024 - Most Popular Indie Music Playlist 2024,https://www.youtube.com/watch?v=vx4kLgnFexo&list=PLyORnIW1xT6z8za6mAQhjjzr_EQTq8qcY,Indie Introspection: authenticity : superficiality,9
3,Indie Introspection songs,Psychedelic & hippie music,https://www.youtube.com/watch?v=6c1BThu95d8&list=PLQEUtWJa6VJrjWqZX69LEqUX93Dedwat5,Indie Introspection: authenticity : superficiality,10
3,Indie Introspection songs,Depressing Rock Songs,https://www.youtube.com/watch?v=g8z-qP34-1Y&list=PLlOll-NAMPotWYOYkLqP4u16fERVfF56E,Indie Introspection: authenticity : superficiality,11
3,Indie Introspection songs,Vevo Indie Pop,https://www.youtube.com/watch?v=o01RqjMBS7I&list=PL9tY0BWXOZFtG6Vx47mZFpr56Wfty30FJ,Indie Introspection: authenticity : superficiality,12
3,Indie Introspection songs,Christian Music Playlist 2024 ♫ Top Christian Songs 2024,https://www.youtube.com/watch?v=f2oxGYpuLkw&list=PLKUA473MWUv3VnK3E7ElYEqVN7eb7h92_,Indie Introspection: authenticity : superficiality,13
3,Indie Introspection songs,Best Sad Songs and Emotional Songs - Spotify Playlist 2024,https://www.youtube.com/watch?v=f4Y3b7un4LE&list=PLgzTt0k8mXzHcKebL8d0uYHfawiARhQja,Indie Introspection: authenticity : superficiality,14
3,Indie Introspection songs,Top 500 Greatest Indie Songs,https://www.youtube.com/watch?v=cJRP3LRcUFg&list=PLEXox2R2RxZJPZVYvKAQ2CH6wfulo5RHS,Indie Introspection: authenticity : superficiality,15
4,Electronic Enchantment songs,NCS : The Best Of Electronic ⚪️,https://www.youtube.com/watch?v=Ti0sz00Wrys&list=PLRBp0Fe2GpgnZOm5rCopMAOYhZCPoUyO5,Electronic Enchantment: euphoria : depression,1
4,Electronic Enchantment songs,Electronic,https://www.youtube.com/watch?v=Ho2iqBqCmCU&list=PLvlw_ICcAI4ed3giZuufaP-0ccuK9ZsY9,Electronic Enchantment: euphoria : depression,2
4,Electronic Enchantment songs,Electronic,https://www.youtube.com/watch?v=_y3RvDnQonM&list=PL81484C5BD2E6ECA7,Electronic Enchantment: euphoria : depression,3
4,Electronic Enchantment songs,BDO enchanting music,https://www.youtube.com/watch?v=wiaJKb40yOo&list=PLLJu9MoMug-XjFkkjeD5tq-vb_cUSOPWx,Electronic Enchantment: euphoria : depression,4
4,Electronic Enchantment songs,TOP ELECTRONIC MUSIC TRACKS,https://www.youtube.com/watch?v=kdemFfbS5H0&list=PLG3-q8B8DlBLVW8L604yGeFnCLnFLbSzS,Electronic Enchantment: euphoria : depression,5
4,Electronic Enchantment songs,Electronic/Dance Nightcore,https://www.youtube.com/watch?v=AvutWjWU1Jc&list=PLkMRAPworbEfMV9bOsANBPUlnNqMXKpcd,Electronic Enchantment: euphoria : depression,6
4,Electronic Enchantment songs,Best 90's (90er) techno and trance songs,https://www.youtube.com/watch?v=KO4y3nkJXDA&list=PLBA204FBDC0F345BB,Electronic Enchantment: euphoria : depression,7
